z,delta_dvch,delta_lcdm,f_dvch,f_lcdm,fsigma8_dvch,fsigma8_lcdm
16.914427886134614,0.07764559779308741,0.07187428377741764,0.9923872819736539,0.9964828713611485,0.05743799409212998,0.058085030559868744
16.74950586298626,0.07836153765045961,0.0725397609306755,0.99239363774666,0.9965032343108473,0.057967978750641115,0.058624032277062116
16.58610212855426,0.07908408314231288,0.07321141334924881,0.9923988491914856,0.9965232645656082,0.05850278928588259,0.05916802695038128
16.42420270532012,0.07981329440251847,0.07388929823338944,0.9924028960934069,0.9965429567391081,0.05904246720763886,0.059717060243365414
16.26379374444381,0.08054923208172184,0.07457347330637369,0.9924057578642681,0.9965623053554079,0.05958705430791944,0.06027117821848996
16.104861524579107,0.08129195735085663,0.0752639968190674,0.9924074135356615,0.996581304843672,0.06013659266057904,0.06083042733989159
15.947392450699866,0.08204153190464365,0.07596092755452219,0.9924078417809956,0.9965999495328159,0.060691124622616714,0.06139485447608249
15.791373052937136,0.08279801796507773,0.07666432483260215,0.9924070208781852,0.9966182336460797,0.06125069283182058,0.061964506902651505
15.63678998542693,0.08356147828491299,0.07737424851464163,0.9924049286841488,0.996636151295519,0.061815340204964986,0.06253943230495154
15.483630025168608,0.08433197615113348,0.07809075900813356,0.9924015426501083,0.9966536964764123,0.06238510993841543,0.06311967878077115
15.331880070893828,0.08510957538840216,0.07881391727144794,0.9923968398145762,0.9966708630615839,0.06296004550729374,0.06370529484298883
15.181527141945832,0.08589434036250175,0.07954378481858067,0.9923907967607348,0.9966876447956322,0.06354019066227136,0.06429632942220796
15.032558377169067,0.08668633598376302,0.08028042372393245,0.9923833896136126,0.9967040352890595,0.0641255894287111,0.06489283186937117
14.884961033809127,0.08748562771046586,0.08102389662711681,0.9923745940587768,0.9967200280123044,0.06471628610711425,0.06549485195835106
14.73872248642263,0.0882922815522213,0.08177426673779824,0.9923643852989958,0.9967356162896768,0.06531232526946956,0.06610243988851748
14.5938302257973,0.08910636407333976,0.082531597840559,0.9923527380332197,0.9967507932931703,0.06591375175684824,0.06671564628727669
14.45027185788197,0.089927942396172,0.08329595429979457,0.9923396264744431,0.996765552036173,0.06652061067943439,0.06733452221258182
14.308035102726308,0.09075708420441804,0.0840674010646383,0.9923250243324283,0.9967798853670524,0.06713294741414431,0.06795911915541242
14.167107793430441,0.09159385774641678,0.0848460036739135,0.9923089047735592,0.9967937859626257,0.06775080760052919,0.06858948904222038
14.027477875104239,0.09243833183840908,0.08563182826111311,0.9922912404225313,0.9968072463214992,0.06837423713931029,0.06922568423733935
13.889133403836057,0.09329057586776056,0.08642494155940744,0.9922720033744561,0.9968202587572768,0.0690032821915309,0.06986775754535648
13.75206254567111,0.09415065979615318,0.08722541090667778,0.9922511651482909,0.9968328153916313,0.06963798917352879,0.07051576221344216
13.616253575599222,0.09501865416274945,0.08803330425057673,0.9922286966691115,0.9968449081472371,0.07027840475366479,0.07116975193363637
13.481694876551803,0.09589463008731325,0.0888486901536147,0.9922045682876324,0.9968565287405533,0.07092457585152125,0.07182978084508831
13.348374938408158,0.09677865927328459,0.08967163779827109,0.9921787497524359,0.9968676686744579,0.07157654963363733,0.07249590353624634
13.216282357010968,0.09767081401082119,0.09050221699213028,0.9921512101735527,0.9968783192307227,0.0722343735083851,0.07316817504699465
13.08540583319068,0.09857116717979694,0.09134049817304227,0.9921219180276584,0.9968884714623282,0.07289809512362667,0.073846650870735
12.955734171799058,0.09947979225274141,0.09218655241430565,0.9920908411618689,0.996898116185609,0.07356776236414096,0.0745313869564079
12.827256280751529,0.10039676329773498,0.0930404514298741,0.9920579467454105,0.996907243972229,0.07424342334502801,0.07522243971045203
12.699961170078339,0.10132215498125823,0.09390226757958478,0.9920232012559372,0.9969158451409719,0.07492512640738966,0.07591986599869667
12.573837950984535,0.10225604257097748,0.09477207387440728,0.9919865704978232,0.9969239097493547,0.07561292011623078,0.07662372314818425
12.44887583491847,0.10319850193846802,0.09564994398171389,0.9919480195652082,0.9969314275850432,0.07630685325402552,0.07733406894891887
12.32506413264901,0.10414960956188599,0.09653595223056859,0.99190751280919,0.996938388157073,0.07700697481429455,0.07805096165553647
12.202392253351153,0.10510944252857454,0.09743017361703503,0.9918650138468379,0.9969447806868711,0.07771333399814778,0.07877445998889313
12.080849703700098,0.10607807853759159,0.0983326838095018,0.9918204855543618,0.9969505940990622,0.07842598020942858,0.07950462313756607
