z,E,E2,H,Omega_m,Omega_Lambda,Omega_r,Qtilde,q
2.695390781563126,3.1907158524182124,10.180667650872879,220.2551152924292,8.789794032063384,1.3740900623518144,0.016783556457681977,-0.8465390360450331,0.2983716049334775
2.7054108216432864,3.2019581799743553,10.252536186304685,221.03117316362975,8.859322665043559,1.3762471888514292,0.016966332409696354,-0.8509879416238026,0.29947830872140857
2.715430861723447,3.213219168133845,10.324777422462759,221.80851917627933,8.929224628707082,1.3784021965954292,0.017150597160247475,-0.8554496719968269,0.300577182660801
2.7254509018036073,3.2244987809538275,10.397392388372719,222.5871508492427,8.999500938725388,1.380555090875205,0.017336358772124406,-0.859924227062758,0.3016682925311607
2.7354709418837673,3.235796982680444,10.470382113123863,223.36706571443105,9.070152610828245,1.3827058769657283,0.01752362532988987,-0.8644116066661063,0.3027517032556206
2.7454909819639277,3.2471137377425414,10.543747625836339,224.14826131636764,9.141180660771973,1.384854560124487,0.017712404939880282,-0.8689118105954244,0.3038274768948517
2.755511022044088,3.258449010715891,10.617489955435369,224.93073520971797,9.212586104120312,1.3870011455848503,0.017902705730205703,-0.8734248385697136,0.3048956742210118
2.7655310621242486,3.2698027663434988,10.691610130787597,225.71448496069172,9.284369956376704,1.389145638560143,0.018094535850749858,-0.8779506902471099,0.30595635777515073
2.7755511022044086,3.281174969553264,10.766109180822863,226.4995081482618,9.35653323310253,1.3912880442471622,0.018287903473170147,-0.8824893652325745,0.3070095906192498
2.785571142284569,3.292565585456853,10.840988134534829,227.28580236408655,9.42907694991783,1.3934283678261026,0.018482816790897652,-0.8870408630781089,0.3080554349236795
2.7955911823647295,3.303974579342694,10.916248020942732,228.07336521202618,9.502002122464207,1.3955666144593868,0.0186792840191371,-0.8916051832806138,0.3090939500184513
2.8056112224448895,3.315401916640805,10.991889868865524,228.86219430571478,9.57530976618542,1.397702789285237,0.018877313394866885,-0.896182325268421,0.3101251941240575
2.81563126252505,3.326847562945254,11.067914707074776,229.6522872701109,9.649000896475824,1.399836897422112,0.019076913176839096,-0.9007722884108749,0.31114922724767946
2.8256513026052104,3.3383114840298678,11.144323564405697,230.44364174258178,9.7230765287883,1.4019689439718186,0.019278091645579466,-0.9053750720252527,0.31216610981834503
2.835671342685371,3.34979364584708,11.221117469757472,231.23625537282393,9.79753767863464,1.4040989340194443,0.019480857103387393,-0.9099906753769474,0.31317590142441754
